dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[maj_neg],BalAcc,0.022330827067669173,0.22883704145694306,-0.027654295678157526,0.1990089295224248,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[maj_pos],DI_star,0.5987969924812029,0.10454491804576954,0.7894328533473479,0.09139792021912947,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[maj_pos],AOD_star,0.587593984962406,0.10798194060518851,0.7989027243039073,0.07619608665612268,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[maj_pos],BalAcc,-0.0730075187969925,0.13890738854564813,-0.080775344081334,0.1201169596886537,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[maj_pos],DI_star,0.5742105263157894,0.1252734247387909,0.8971374053057046,0.09570574351069008,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[maj_pos],AOD_star,0.5896992481203007,0.11708799761689821,0.9088694761967325,0.09632349339440469,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[maj_pos],BalAcc,-0.0948872180451128,0.18462766947447443,-0.08257933502216329,0.174114475456627,20
credit,abrupt_group_mag1.0,xgb,global_mean,DI_star,-0.5179251401035413,0.11427065394529541,-0.9775897096712176,0.007831678726293555,20
credit,abrupt_group_mag1.0,xgb,global_mean,AOD_star,-0.5631578947368421,0.13191193097263823,-0.980643920741507,0.005917982268985446,20
credit,abrupt_group_mag1.0,xgb,global_mean,BalAcc,-0.4140601503759399,0.2087385288309484,-0.44196056451835525,0.15295069490964097,20
credit,abrupt_group_mag1.0,xgb,global_ewma,DI_star,-0.590408775371975,0.08381641021339047,-0.8389255742347785,0.013996057402418764,20
credit,abrupt_group_mag1.0,xgb,global_ewma,AOD_star,-0.5418045112781955,0.08948581455650056,-0.835225948568748,0.016954673321463498,20
credit,abrupt_group_mag1.0,xgb,global_ewma,BalAcc,-0.2748120300751879,0.2095362730281128,-0.32371736269787343,0.17826295830592917,20
