dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_pos],DI_star,0.1812781954887218,0.22389784452936246,0.23878718656395953,0.29367847361862964,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_pos],AOD_star,0.14902255639097745,0.2858459925953877,0.24656590117598057,0.3358761583413796,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[min_pos],BalAcc,-0.282635368749259,0.2579606031284942,-0.27094532374502667,0.24988368054383286,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_neg],DI_star,0.052631578947368404,0.4258300397973664,0.1405814462034629,0.5431599997713484,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_neg],AOD_star,0.19353383458646614,0.3981687120452062,0.2413551136871447,0.5110184804329904,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_neg],BalAcc,-0.13455689015683914,0.332467248154009,-0.1321739541829874,0.3471367766539852,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[maj_neg],DI_star,-0.006315789473684208,0.2609365321680505,0.08134360161740592,0.3007267799358528,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[maj_neg],AOD_star,0.15834586466165412,0.29769161072937356,0.19993975504304784,0.29067799314707415,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_baseline_relative[maj_neg],BalAcc,-0.08813144390072229,0.3089078754748713,-0.08745411832555575,0.3034981783948362,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_pos],DI_star,0.39255639097744355,0.5376196376444384,0.42520052577413264,0.5813472204679386,20
lsac,gradual_group_mag0.5,xgb,per_subgroup_ewma[maj_pos],AOD_star,0.2851127819548872,0.37798373718949707,0.3461113164878696,0.49871830743100326,20
